Date,P/E,P/B,Div Yield
4-Jul-19,29.37,3.76,1.23
5-Jul-19,29.04,3.72,1.24
8-Jul-19,28.42,3.64,1.27
9-Jul-19,28.41,3.64,1.27
10-Jul-19,28.2,3.62,1.27
11-Jul-19,28.4,3.64,1.26
12-Jul-19,28.33,3.61,1.29
15-Jul-19,28.33,3.62,1.29
16-Jul-19,28.51,3.64,1.28
17-Jul-19,28.58,3.65,1.28
18-Jul-19,28.35,3.62,1.29
19-Jul-19,27.92,3.57,1.31
22-Jul-19,27.81,3.55,1.31
23-Jul-19,27.77,3.55,1.31
24-Jul-19,27.62,3.53,1.32
25-Jul-19,27.57,3.52,1.32
26-Jul-19,27.73,3.53,1.32
29-Jul-19,27.6,3.5,1.33
30-Jul-19,27.34,3.47,1.34
31-Jul-19,27.42,3.45,1.33
1-Aug-19,27.05,3.41,1.35
2-Aug-19,27.09,3.42,1.34
5-Aug-19,26.76,3.37,1.36
6-Aug-19,26.97,3.4,1.35
7-Aug-19,26.74,3.37,1.36
8-Aug-19,27.2,3.43,1.34
9-Aug-19,27.41,3.45,1.33
13-Aug-19,27.03,3.39,1.35
14-Aug-19,27.24,3.43,1.34
16-Aug-19,27.33,3.43,1.34
19-Aug-19,27.35,3.43,1.34
20-Aug-19,27.26,3.42,1.34
21-Aug-19,27.01,3.39,1.35
22-Aug-19,26.57,3.34,1.38
23-Aug-19,26.79,3.36,1.36
26-Aug-19,27.36,3.43,1.34
27-Aug-19,27.47,3.45,1.33
28-Aug-19,27.33,3.43,1.34
29-Aug-19,27.09,3.4,1.35
30-Aug-19,27.27,3.35,1.39
3-Sep-19,26.54,3.28,1.42
4-Sep-19,26.61,3.29,1.42
5-Sep-19,26.67,3.29,1.41
6-Sep-19,26.91,3.32,1.4
9-Sep-19,27.05,3.34,1.39
11-Sep-19,27.13,3.35,1.39
12-Sep-19,27,3.34,1.4
13-Sep-19,27.23,3.36,1.39
16-Sep-19,27.06,3.34,1.39
17-Sep-19,26.6,3.29,1.42
18-Sep-19,26.66,3.29,1.42
19-Sep-19,26.32,3.25,1.43
20-Sep-19,27.72,3.42,1.36
23-Sep-19,28.52,3.52,1.32
24-Sep-19,28.49,3.52,1.32
25-Sep-19,25.92,3.47,1.34
26-Sep-19,26.22,3.51,1.33
27-Sep-19,26.52,3.55,1.3
30-Sep-19,26.44,3.53,1.31
1-Oct-19,26.17,3.5,1.32
3-Oct-19,26.07,3.48,1.32
4-Oct-19,25.75,3.44,1.34
7-Oct-19,25.64,3.43,1.35
9-Oct-19,26.13,3.49,1.32
10-Oct-19,25.95,3.47,1.33
11-Oct-19,26.11,3.49,1.32
14-Oct-19,26.2,3.5,1.32
15-Oct-19,26.4,3.53,1.31
16-Oct-19,26.48,3.54,1.3
17-Oct-19,26.76,3.58,1.29
18-Oct-19,26.94,3.6,1.28
22-Oct-19,26.71,3.58,1.29
23-Oct-19,26.75,3.58,1.29
24-Oct-19,26.7,3.58,1.29
25-Oct-19,26.7,3.58,1.29
27-Oct-19,26.8,3.59,1.29
29-Oct-19,27.17,3.64,1.27
30-Oct-19,27.3,3.66,1.26
31-Oct-19,27.38,3.67,1.26
1-Nov-19,27.47,3.67,1.26
4-Nov-19,27.59,3.69,1.25
5-Nov-19,27.59,3.68,1.25
6-Nov-19,27.71,3.7,1.25
7-Nov-19,27.75,3.71,1.24
8-Nov-19,27.51,3.68,1.25
11-Nov-19,27.52,3.68,1.25
13-Nov-19,27.31,3.66,1.26
14-Nov-19,27.38,3.67,1.26
15-Nov-19,27.32,3.67,1.26
18-Nov-19,27.29,3.67,1.26
19-Nov-19,27.31,3.69,1.25
20-Nov-19,27.23,3.71,1.24
21-Nov-19,27.89,3.7,1.25
22-Nov-19,27.77,3.68,1.25
25-Nov-19,28.14,3.73,1.24
26-Nov-19,28.05,3.72,1.24
27-Nov-19,28.2,3.74,1.23
28-Nov-19,28.32,3.75,1.23
29-Nov-19,28.1,3.72,1.24
2-Dec-19,28.08,3.72,1.24
3-Dec-19,27.95,3.7,1.25
4-Dec-19,28.07,3.72,1.24
5-Dec-19,28.01,3.71,1.24
6-Dec-19,27.78,3.68,1.25
9-Dec-19,27.82,3.69,1.25
10-Dec-19,27.63,3.66,1.26
11-Dec-19,27.76,3.68,1.25
12-Dec-19,27.9,3.7,1.25
13-Dec-19,28.17,3.73,1.24
16-Dec-19,28.09,3.72,1.24
17-Dec-19,28.35,3.76,1.23
18-Dec-19,28.48,3.77,1.22
19-Dec-19,28.57,3.79,1.22
20-Dec-19,28.6,3.79,1.22
23-Dec-19,28.58,3.79,1.22
24-Dec-19,28.47,3.77,1.22
26-Dec-19,28.26,3.74,1.23
27-Dec-19,28.48,3.78,1.23
30-Dec-19,28.5,3.78,1.23
31-Dec-19,28.3,3.75,1.24
