Date,P/E,P/B,Div Yield
23-Jun-00,22.95,4.89,1.29
26-Jun-00,22.63,4.82,1.23
27-Jun-00,22.67,4.83,1.23
28-Jun-00,22.91,4.88,1.27
29-Jun-00,23.26,4.96,1.25
30-Jun-00,22.94,4.89,1.26
3-Jul-00,23.31,4.97,1.09
4-Jul-00,23.56,5.02,1.08
5-Jul-00,23.5,4.86,1.11
6-Jul-00,23.35,4.83,1.11
7-Jul-00,23.37,4.83,1.11
10-Jul-00,23.24,4.81,1.08
11-Jul-00,23.38,4.84,1.08
12-Jul-00,23.61,4.88,1.07
13-Jul-00,23.44,4.85,1.08
14-Jul-00,23.25,4.81,1.09
17-Jul-00,22.78,4.71,1.06
18-Jul-00,22.53,4.66,1.07
19-Jul-00,22.11,4.57,1.09
20-Jul-00,21.93,4.54,1.1
21-Jul-00,21.51,4.45,1.12
24-Jul-00,20.47,4.25,1.17
25-Jul-00,20.96,4.35,1.14
26-Jul-00,20.48,4.25,1.19
27-Jul-00,20.79,4.32,1.18
28-Jul-00,20.72,4.3,1.18
31-Jul-00,20.71,4.3,1.18
1-Aug-00,20.58,4.29,1.19
2-Aug-00,20.66,4.31,1.18
3-Aug-00,20.49,4.27,1.19
4-Aug-00,20.45,4.27,1.19
7-Aug-00,20.33,4.24,1.2
8-Aug-00,20.87,4.35,1.17
9-Aug-00,20.86,4.35,1.18
10-Aug-00,20.09,4.22,1.2
11-Aug-00,19.74,4.15,1.21
14-Aug-00,19.85,4.18,1.18
16-Aug-00,20.35,4.28,1.16
17-Aug-00,20.2,4.25,1.17
18-Aug-00,20.45,4.3,1.16
21-Aug-00,20.62,4.34,1.15
22-Aug-00,20.78,4.37,1.14
23-Aug-00,20.87,4.39,1.13
24-Aug-00,20.89,4.4,1.13
25-Aug-00,20.8,4.38,1.14
28-Aug-00,20.63,4.34,1.06
29-Aug-00,20.58,4.33,1.06
30-Aug-00,20.7,4.36,1.08
31-Aug-00,20.97,4.42,1.06
4-Sep-00,21.69,4.66,1.04
5-Sep-00,21.7,4.66,1.04
6-Sep-00,21.81,4.69,1.12
7-Sep-00,21.88,4.7,1.11
8-Sep-00,22.03,4.73,1.11
11-Sep-00,22.13,4.75,1.1
12-Sep-00,22.3,4.79,1.09
13-Sep-00,22.13,4.75,1.1
14-Sep-00,21.96,4.72,1.11
15-Sep-00,21.53,4.63,1.13
18-Sep-00,20.58,4.42,1.18
19-Sep-00,20.01,4.3,1.22
20-Sep-00,20.4,4.38,1.2
21-Sep-00,20.21,4.34,1.21
22-Sep-00,19.24,4.13,1.27
25-Sep-00,19.64,4.22,1.24
26-Sep-00,19.26,4.14,1.26
27-Sep-00,19.64,4.22,1.24
28-Sep-00,19.24,4.13,1.26
29-Sep-00,19.32,4.15,1.26
3-Oct-00,19.48,4.19,1.25
4-Oct-00,19.72,4.24,1.23
5-Oct-00,19.52,4.19,1.25
6-Oct-00,19.52,4.2,1.25
9-Oct-00,19.26,4.14,1.26
10-Oct-00,18.83,4.04,1.29
11-Oct-00,18.26,3.92,1.33
12-Oct-00,18.33,3.94,1.33
13-Oct-00,18.01,3.83,1.36
16-Oct-00,17.78,3.83,1.36
17-Oct-00,17.51,3.77,1.38
18-Oct-00,17.18,3.7,1.41
19-Oct-00,17.64,3.8,1.37
20-Oct-00,17.72,3.82,1.37
23-Oct-00,17.3,3.73,1.4
24-Oct-00,17.43,3.75,1.39
25-Oct-00,17.9,3.86,1.36
26-Oct-00,17.94,3.86,1.36
27-Oct-00,17.83,3.84,1.36
30-Oct-00,17.65,3.8,1.37
31-Oct-00,17.74,3.82,1.37
1-Nov-00,18.16,3.91,1.34
2-Nov-00,18.52,3.99,1.31
3-Nov-00,18.78,4.04,1.29
6-Nov-00,18.76,4.04,1.27
7-Nov-00,18.85,4.06,1.27
8-Nov-00,19.17,4.13,1.25
9-Nov-00,19.21,4.14,1.25
10-Nov-00,18.75,4.04,1.28
13-Nov-00,18.28,3.94,1.31
14-Nov-00,18.8,4.05,1.27
15-Nov-00,18.87,4.07,1.27
16-Nov-00,18.66,4.02,1.29
17-Nov-00,18.7,4.03,1.28
20-Nov-00,18.72,4.03,1.28
21-Nov-00,18.68,4.03,1.28
22-Nov-00,18.49,3.98,1.3
23-Nov-00,18.4,3.96,1.31
24-Nov-00,18.54,3.99,1.3
27-Nov-00,18.96,4.08,1.27
28-Nov-00,19.26,4.15,1.25
29-Nov-00,19.17,4.13,1.25
30-Nov-00,19.22,4.14,1.25
1-Dec-00,19.34,4.17,1.24
4-Dec-00,19.34,4.17,1.24
5-Dec-00,19.47,4.2,1.23
6-Dec-00,19.68,4.24,1.22
7-Dec-00,19.74,4.25,1.22
8-Dec-00,19.91,4.29,1.21
11-Dec-00,20.19,4.35,1.19
12-Dec-00,20.21,4.36,1.19
13-Dec-00,20.54,4.43,1.17
14-Dec-00,20.47,4.41,1.18
15-Dec-00,19.91,4.29,1.21
18-Dec-00,19.98,4.31,1.19
19-Dec-00,19.88,4.28,1.2
20-Dec-00,19.68,4.24,1.21
21-Dec-00,19.41,4.18,1.23
22-Dec-00,18.87,4.07,1.26
26-Dec-00,18.42,3.97,1.29
27-Dec-00,18.67,4.02,1.27
28-Dec-00,18.98,4.09,1.25
29-Dec-00,19.2,4.14,1.24
