Date,P/E,P/B,Div Yield
18-Apr-07,19.66,5.22,1.17
19-Apr-07,19.57,5.21,1.17
20-Apr-07,19.88,5.32,1.15
23-Apr-07,19.88,5.32,1.15
24-Apr-07,20.13,5.4,1.13
25-Apr-07,20.24,5.43,1.13
26-Apr-07,20.25,5.44,1.12
27-Apr-07,19.58,5.32,1.15
30-Apr-07,19.48,5.33,1.15
3-May-07,19.76,5.41,1.13
4-May-07,19.59,5.36,1.14
7-May-07,19.56,5.36,1.14
8-May-07,19.39,5.31,1.15
9-May-07,19.36,5.32,1.15
10-May-07,19.31,5.3,1.15
11-May-07,19.35,5.31,1.15
14-May-07,19.54,5.39,1.13
15-May-07,19.46,5.36,1.15
16-May-07,19.7,5.43,1.14
17-May-07,19.93,5.49,1.12
18-May-07,19.78,5.48,1.12
21-May-07,19.83,5.54,1.11
22-May-07,19.91,5.57,1.11
23-May-07,19.78,5.53,1.12
24-May-07,19.59,5.47,1.13
25-May-07,19.98,5.53,1.12
28-May-07,20.02,5.54,1.11
29-May-07,20.11,5.59,1.1
30-May-07,20.17,5.53,1.11
31-May-07,20.41,5.59,1.1
1-Jun-07,20.41,5.59,1.1
4-Jun-07,20.27,5.48,1.09
5-Jun-07,20.35,5.5,1.08
6-Jun-07,19.94,5.39,1.1
7-Jun-07,19.85,5.37,1.11
8-Jun-07,19.69,5.32,1.12
11-Jun-07,19.69,5.33,1.12
12-Jun-07,19.74,5.34,1.11
13-Jun-07,19.54,5.28,1.13
14-Jun-07,19.81,5.36,1.11
15-Jun-07,19.82,5.36,1.11
18-Jun-07,19.7,5.33,1.12
19-Jun-07,20.02,5.41,1.1
20-Jun-07,20.19,5.46,1.09
21-Jun-07,20.28,5.48,1.09
22-Jun-07,20.2,5.31,1.13
25-Jun-07,20.32,5.32,1.13
26-Jun-07,20.44,5.36,1.12
27-Jun-07,20.34,5.33,1.12
28-Jun-07,20.42,5.35,1.12
29-Jun-07,20.6,5.4,1.11
2-Jul-07,20.62,5.39,1.11
3-Jul-07,20.83,5.45,1.1
4-Jul-07,20.84,5.45,1.1
5-Jul-07,20.81,5.44,1.1
6-Jul-07,21.11,5.52,1.09
9-Jul-07,21.27,5.56,1.08
10-Jul-07,21.2,5.55,1.08
11-Jul-07,21.06,5.52,1.09
12-Jul-07,21.35,5.6,1.07
13-Jul-07,21.63,5.67,1.06
16-Jul-07,21.78,5.71,1.05
17-Jul-07,21.65,5.69,1.05
18-Jul-07,21.64,5.69,1.05
19-Jul-07,21.86,5.77,1.04
20-Jul-07,21.76,5.35,1.07
23-Jul-07,22,5.42,1.05
24-Jul-07,22.01,5.42,1.05
25-Jul-07,21.71,5.38,1.06
26-Jul-07,21.71,5.42,1.05
27-Jul-07,20.87,5.21,1.09
30-Jul-07,20.34,5.21,1.1
31-Jul-07,20.49,5.31,1.07
1-Aug-07,19.65,5.1,1.12
2-Aug-07,19.72,5.12,1.11
3-Aug-07,19.93,5.17,1.1
6-Aug-07,19.65,5.1,1.12
7-Aug-07,19.72,5.12,1.11
8-Aug-07,20.2,5.24,1.09
9-Aug-07,19.94,5.17,1.1
10-Aug-07,19.63,5.09,1.12
13-Aug-07,19.81,5.14,1.11
14-Aug-07,19.77,5.14,1.11
16-Aug-07,18.9,4.92,1.16
17-Aug-07,18.58,4.83,1.18
20-Aug-07,19.04,4.95,1.15
21-Aug-07,18.43,4.79,1.19
22-Aug-07,18.79,4.73,1.18
23-Aug-07,18.62,4.69,1.19
24-Aug-07,18.96,4.77,1.17
27-Aug-07,19.47,4.9,1.14
28-Aug-07,19.55,4.92,1.14
29-Aug-07,19.72,4.96,1.13
30-Aug-07,19.96,5.02,1.11
31-Aug-07,20.2,5.08,1.1
3-Sep-07,20.25,5.1,1.1
4-Sep-07,20.27,5.1,1.1
5-Sep-07,20.26,5.1,1.1
6-Sep-07,20.45,5.15,1.09
7-Sep-07,20.41,5.14,1.09
10-Sep-07,20.4,5.13,1.09
11-Sep-07,20.35,5.12,1.09
12-Sep-07,20.35,5.12,1.09
13-Sep-07,20.5,5.16,1.08
14-Sep-07,20.45,5.03,1.14
17-Sep-07,20.34,5.01,1.15
18-Sep-07,20.57,5.06,1.14
19-Sep-07,21.42,5.27,1.09
20-Sep-07,21.49,5.29,1.09
21-Sep-07,21.89,5.39,1.07
24-Sep-07,22.18,5.26,1.08
25-Sep-07,22.21,5.27,1.08
26-Sep-07,22.21,5.27,1.08
27-Sep-07,22.49,5.33,1.07
28-Sep-07,22.58,5.36,1.06
1-Oct-07,22.79,5.41,1.05
3-Oct-07,23.43,5.56,1.03
4-Oct-07,23.42,5.56,1.03
5-Oct-07,23.62,5.66,1.01
8-Oct-07,23.16,5.55,1.03
9-Oct-07,24.26,5.82,0.99
10-Oct-07,24.78,5.94,0.97
11-Oct-07,25.13,6.03,0.95
12-Oct-07,24.67,5.93,0.97
15-Oct-07,25.77,6.19,0.93
16-Oct-07,25.71,5.9,0.95
17-Oct-07,25.2,5.78,0.97
18-Oct-07,24.33,5.6,1.01
19-Oct-07,23.46,5.45,1.03
22-Oct-07,23.28,5.42,1.04
23-Oct-07,24.53,5.72,0.98
24-Oct-07,24.66,5.75,0.98
25-Oct-07,25.01,5.82,0.97
26-Oct-07,25.57,5.96,0.94
29-Oct-07,26.35,6.18,0.91
30-Oct-07,26.01,6.15,0.92
31-Oct-07,25.74,6.18,0.91
1-Nov-07,25.65,6.15,0.92
2-Nov-07,25.94,6.21,0.91
5-Nov-07,25.57,6.13,0.92
6-Nov-07,25.31,6.06,0.93
7-Nov-07,25.29,6.06,0.93
8-Nov-07,24.92,5.97,0.94
9-Nov-07,24.77,5.93,0.95
12-Nov-07,24.57,5.89,0.96
13-Nov-07,24.92,5.97,0.94
14-Nov-07,25.98,6.22,0.9
15-Nov-07,25.87,6.2,0.91
16-Nov-07,25.86,6.2,0.91
19-Nov-07,25.87,6.2,0.91
20-Nov-07,25.32,6.06,0.93
21-Nov-07,24.35,5.83,0.97
22-Nov-07,24.17,5.79,0.97
23-Nov-07,24.53,5.88,0.96
26-Nov-07,25.07,6.01,0.94
27-Nov-07,24.92,5.98,0.94
28-Nov-07,24.57,5.89,0.96
29-Nov-07,24.65,5.91,0.95
30-Nov-07,25.21,6.05,0.93
3-Dec-07,25.66,6.15,0.91
4-Dec-07,25.63,6.15,0.92
5-Dec-07,25.98,6.23,0.9
6-Dec-07,26.05,6.25,0.9
7-Dec-07,26.14,6.27,0.9
10-Dec-07,26.08,6.26,0.9
11-Dec-07,26.68,6.4,0.88
12-Dec-07,27.69,6.44,0.83
13-Dec-07,27.23,6.33,0.85
14-Dec-07,27.19,6.32,0.85
17-Dec-07,25.97,6.01,0.89
18-Dec-07,25.81,5.97,0.9
19-Dec-07,25.85,5.98,0.89
20-Dec-07,25.92,6,0.89
24-Dec-07,26.91,6.23,0.86
26-Dec-07,27.29,6.32,0.85
27-Dec-07,27.36,6.33,0.85
28-Dec-07,27.35,6.33,0.85
31-Dec-07,27.62,6.39,0.84
